"ENTREZ","symbol_name","ensembl_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"4861","NPAS1","ENSG00000130751",8.26543338155851,-1.34487835201323,1.4874956267587,-0.904122558628133,0.36593041780026,0.630391388923876
"84765","ZNF577","ENSG00000161551",462.879193162475,-0.201480706711102,0.22331442357903,-0.902228810311481,0.366935333405087,0.631497061895067
"100131827","ZNF717","ENSG00000227124",389.177299976909,-0.188085437032484,0.208510974520496,-0.902040947556916,0.367035116286982,0.631613219025815
"149951","COMMD7","ENSG00000149600",577.844357177412,0.238955017725922,0.265352446059393,0.900519370650301,0.367843921555184,0.632500304953033
"120863","DEPDC4","ENSG00000166153",78.2913567694613,0.492939063771595,0.547575015363673,0.900221978616407,0.368002132022563,0.632671448212911
"7733","ZNF180","ENSG00000167384",311.430857735337,0.252129783054042,0.28026355999736,0.899616714554032,0.368324259080898,0.63300544074491
"10524","KAT5","ENSG00000172977",740.181102257784,0.151023208115782,0.167930922614018,0.899317444130897,0.36848359835417,0.633025095093648
"3720","JARID2","ENSG00000008083",2783.14390574901,0.150073017079694,0.167057875579108,0.898329495448598,0.369009912136919,0.633432847394177
"162239","ZFP1","ENSG00000184517",240.933080168307,0.220576818830568,0.245785534951978,0.897436128101128,0.369486241583124,0.633771313890514
"4089","SMAD4","ENSG00000141646",2369.48043511047,-0.164452291862501,0.18347573462773,-0.896316301423582,0.370083855167405,0.634527731388841
"3727","JUND","ENSG00000130522",2402.08164702996,0.271159497325367,0.302636606393145,0.895990410932355,0.370257884634508,0.634617176251083
"92565","FANK1","ENSG00000203780",21.6385687141771,0.870824236267927,0.972929242299639,0.895054026960507,0.370758207807942,0.635171659966538
"81856","ZNF611","ENSG00000213020",776.763090870633,-0.210935019898733,0.23587489314021,-0.894266520232606,0.371179308531596,0.635499312456576
"7627","ZNF75A","ENSG00000162086",784.132809994359,0.155839042296594,0.174386464958884,0.893641845044206,0.371513549909349,0.635818903987715
"339344","MYPOP","ENSG00000176182",172.675954482952,0.250563658297168,0.281387735461426,0.890456927293893,0.373220586658293,0.637000531773999
"25925","ZNF521","ENSG00000198795",30.2112955523384,0.670156751387623,0.753959069793939,0.888850307975976,0.374083534536329,0.637688392681164
"1107","CHD3","ENSG00000170004",5662.05209384963,-0.153847699096894,0.173269173424544,-0.887911542810537,0.374588335218801,0.638067877856872
"7738","ZNF184","ENSG00000096654",314.66568974288,-0.263269729059806,0.296726748183241,-0.887246366132202,0.374946274415483,0.638450841874249
"246243","RNASEH1","ENSG00000171865",799.849767028478,0.155166806438544,0.175518486922343,0.884048222835905,0.376670181735065,0.639888260586395
"57594","HOMEZ","ENSG00000215271",356.625673659436,0.214619748238946,0.242897259658374,0.883582418923955,0.376921673096411,0.640095996113641
"10522","DEAF1","ENSG00000177030",372.028887959838,-0.233462607929628,0.264260188482161,-0.883457357956846,0.376989212170504,0.640160278072663
